questionnaire_id,subject_patient_id,encounter_id,author_practitioner_id,practitioner_location_id,practitioner_organization_id,practitioner_id,practitioner_careteam_id,application_version,qr_id,add_family_member,add_family_member_2,add_family_member_3,add_family_member_4,add_family_member_5,q_age,add_family_member_7,add_family_member_8,add_family_member_9,add_family_member_10,add_family_member_11,add_family_member_12,choice_gender_identity,choice_pronouns,you_medicaid,add_family_member_16,email_address,add_family_member_18,medicaid_number,other_best_represents,other_biological_sex,other_gender_identity,other_pronouns,other_you_first,phone_number,physical_address,you_first_learn,zip_code,anonymized_at
Questionnaire/221,be269948-f980-46ff-9f29-1f62b5a48f2c,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,cdd0bd0e-4f15-4ca3-b28d-e1997a007b1f,Date of Birth Unknown,,Straight,33,1,33,,73637,,,,,Man,He/him/his,,Test scheduling,,Male,,,,,,,,Address,,879,2025-09-11 15:14:42.313387+00
Questionnaire/221,43068428-78ef-4434-b1d8-c8c6c2da1cfb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,cdda758c-f819-44af-bd6f-6a2b7c832983,,,Female,,,29,29,,,3,29,1995-11-26,,,,Mimi,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,1bf0eb10-61e0-44ca-b65e-452c34b0ae39,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,ce4894c4-99ad-46ac-a0ae-402df7cd2b10,Date of Birth Unknown,,Straight,45,Test,45,,082787,,,,,Man,He/him/his,,Patient,patient@gmail.com,Male,,,,,,,09637946,Kilimani,Other healthcare setting,0292872,2025-09-11 15:14:42.313387+00
Questionnaire/221,7acefe77-c294-404e-b201-3f65b407cf4a,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,cee114c6-e0a8-43fe-991a-a9a2c431c119,Date of Birth Unknown,,Non-binary,20,,20,,,,,,,,,,Harucho,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,2366eacb-4422-4cc7-931c-e05e6ea2d139,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,cfa79592-6f1c-4e9e-a8d3-15687bb5f3ae,Date of Birth Unknown,Mwamburi,Gay,37,Maole,37,,8172626,,,,,Non-binary,They/them/theirs,,Kilion,maole@gmail.com,Male,9173,,,,,,3875156184,Kitui,Substance use clinic or program,,2025-09-11 15:14:42.313387+00
Questionnaire/221,0178edb6-4954-4392-9077-a712dc538e80,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,d0178875-5da3-40cc-97ad-27aada68df83,,,,,Grief2,39,39,Grief2,,10,39,1985-11-12,Man,,,Mister,,Male,,,,,,,,123,,1234,2025-09-11 15:14:42.313387+00
Questionnaire/221,e883c55e-bb50-4f0c-9e11-8bd5138160f8,,7146b21a-154f-4107-baf4-eb997ae71409,27e21b5d-c528-40d2-a44a-bc9e4fdbb703,60a2706c-ff10-4966-8fc0-54b217490646,7146b21a-154f-4107-baf4-eb997ae71409,2acfebb8-cb90-45bb-965e-1897c2274d1f,2.2.0-engage,d15c9b6c-a172-44c3-b06f-00bc94e12ea6,,,Straight,,Dingo,25,25,ECPZD14001,,5,25,2000-04-14,Man,She/her/hers,,Zinathi,Dingozinathi@icloud.com,Female,,,,,,,0849604079,5331 Ginsberg,Other healthcare setting,5601,2025-09-11 15:14:42.313387+00
Questionnaire/221,ea3133bf-ab04-4e26-ab6d-eb6cd080e206,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,d25c0b47-44c6-4399-a1c1-59594bdb1609,Date of Birth Unknown,,Male,26,,26,,,,,,,,,,Joanna,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,6f9c5d43-f123-4812-8e10-c808e807128b,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,d2fa313f-3d53-401c-acb8-7a4c23a2c549,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Andreas,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,ae3b3cdb-e096-4a93-9ba8-07753ee89630,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,d3287043-c031-4475-8a1f-c1bb32c5ff47,Date of Birth Unknown,,Straight,34,7,34,,42524,,,,,Woman,He/him/his,,James,,Female,,,,,,,,sample adres,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,b12af9dc-0457-44ed-b0cf-25b94573ddeb,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,d4316661-1636-405a-902c-b1856bc16ff2,Date of Birth Unknown,,Female,29,,29,,,,,,,,,,Lydia,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,3815ed9e-ca0e-4f6b-a35a-79e3e80fe202,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.2-engage,d44f987c-bd7b-43a5-aaa9-81f5f415e71c,,,Male,,IPC 2,28,28,,,5,28,1996-10-28,,,,Testing,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,df4a45ec-ceeb-4362-9304-5b649bd9b6b5,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,d4ae096f-0e12-47c3-85a2-27032d7dc21f,Date of Birth Unknown,,Female,22,,22,,,,,,,,,,Musyoki,,Intersex,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,028108f2-6881-41b5-8252-fea444e43c55,,be6524e7-02c8-4e55-a452-e14ccd7b333a,90122307-ff6a-4b41-93b7-471c4da23af5,8223aa6f-5261-4a61-aaa3-8aa4ed324b03,be6524e7-02c8-4e55-a452-e14ccd7b333a,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,d5084f19-9be5-4176-ad46-4c93d54bac0a,Date of Birth Unknown,,Female,20,Apple,20,,14752,,,,,,,,Just,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e1bd4888-a6e6-4050-93be-6d88ee829f73,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,d51be438-e008-46d6-8407-fa564c1dd986,Date of Birth Unknown,,Female,36,C,36,,,,,,,,,,Qa ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,6e057e82-0312-4273-81f1-14e0bf49c27c,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,d5bda6e2-6022-4688-b808-b46a2c7df848,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Kemmy,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,8a167937-3090-43e3-a9a0-de95ec12cbf5,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,d674b6df-6747-49b2-9971-a77c2e0e91fc,Date of Birth Unknown,,Male,34,Wow,34,,847385,,,,,,,,Knight,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,ba9050a0-d153-43fd-9956-87ecfb42ec6f,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,d6b103ff-98b4-4dab-9d30-e1d17e41a2fa,Date of Birth Unknown,Test,Bisexual,35,Patient,35,,816288,,,,,Non-binary,They/them/theirs,,New ,newpatient@gmail.com,Intersex,,,,,,,0798463512,Johari,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,bd41c189-6b9e-4544-bb9d-e8cfe0a2d76b,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,d6d03d64-5ede-4ea4-8066-428a7b120b07,Date of Birth Unknown,,Straight,45,Mjumbe,45,,09182,,,,,Transgender man,He/him/his,,Mtume,,Intersex,,,,,,,,Kilimani,Substance use clinic or program,01827,2025-09-11 15:14:42.313387+00
Questionnaire/221,b9e76ac8-9cb0-4ed1-98c4-73e27364c925,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,d780d0af-8995-4490-9239-6f54012a0f65,Date of Birth Unknown,,Other,32,,32,,,,,,,,,,Yabby ,,Prefer not to answer,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,dce03dca-b352-4070-86a4-79edc87337d0,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,d793dcb0-808a-4da4-9f33-1edf54103493,Date of Birth Unknown,,Female,39,,39,,Uy55256,,,,,,,,Kimotho,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,875aa222-1190-4ece-a300-b91e13734b0e,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,d7ad90a3-8416-4cd4-bc72-667c678f8407,Date of Birth Unknown,,Female,29,Orange,29,,233445,,,,,,,,Just ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,4fe13e26-ebb5-4dfc-8d65-75dd631a5039,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,d7e3ad0f-bd56-4ef8-8b29-7ce60935729c,,Test,Bisexual,,Patient,26,26,9w77272,,8,26,1998-10-25,Non-binary,They/them/theirs,,New,newpatient@gmail.com,Intersex,,,,,,,64846616,97277,Shelter,,2025-09-11 15:14:42.313387+00
Questionnaire/221,25680bef-ebe3-4013-8cc6-bef0d1550ea3,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,d8359d0e-6c24-4be2-831d-2ad90e3a6173,Date of Birth Unknown,,Non-binary,26,,26,,,,,,,,,,Shiku,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,d9502b4c-258a-4538-8250-074c1ff03e25,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,d859a6fb-78b1-44c9-ac8e-d8d444d606cf,Date of Birth Unknown,,Male,23,,23,,65737,,,,,,,,Cheese land,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a06be9c5-ff8f-4627-8a4c-43d4dc53dd4f,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,d8cea03c-d521-462c-8104-90552d8d4ab3,,,Male,,Navy,,,,,10,43,1980-12-22,,,,Blue,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e9d9041e-22d4-4b9d-a402-0f0534b96c7a,,b8c458e3-fec6-438b-857f-5b5e80217465,Not defined,Not defined,b8c458e3-fec6-438b-857f-5b5e80217465,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,d98ccdf2-b409-44d0-a7be-ef253903c9a4,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Ova,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,23a1cc86-99bf-4024-9b36-9b0cd97a8459,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,d9d5199e-022c-457b-b9b7-94279acd7cfc,Date of Birth Unknown,,Male,34,payne,34,,1234565,,,,,,,,Liam,,Intersex,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,71a7b06d-86a6-4aa6-8bd1-52c8943583da,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,dae67f6d-c608-49d1-a45a-dabf2930566c,Date of Birth Unknown,,Straight,39,One,39,,0972716,,,,,Man,He/him/his,,Patient,parientone@gmail.com,Male,0191871,,,,,,078943518,Kilimani,Primary healthcare clinic,,2025-09-11 15:14:42.313387+00
Questionnaire/221,cac57713-1f32-40a0-b697-631b0ada8e66,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,ddc23449-6fbc-4e3c-9fa4-d09900965598,Date of Birth Unknown,,,54,Test 24,54,,86675,,,,,Man,,,James,,Male,,,,,,,,add,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,fc516ebf-1de5-4ff3-a46c-998a270b3ea7,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,def3e41e-1343-44ac-9743-089c657e0711,,,Male,,Mwania,14,14,,,1,14,2010-10-01,,,,James,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,d8e027f5-d6f9-4903-a3de-774356323cf0,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,df26f2db-ce68-4578-bbaf-e792ebfdc71d,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Testt,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,faf4950d-e84b-4f11-a86f-f50391ea86df,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,e1e86284-60ed-4bfb-bbc5-df02e3ca38d0,Date of Birth Unknown,Test,Female,33,Test,33,,111111,,,,,,,,SkTest1,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,8f6c3016-6d99-43e0-bc6d-a4be5727ba1d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,e2e697b7-7697-4069-827e-09fa377efede,,,Prefer not to answer,,Test,25,25,9876,,1,25,2000-09-02,Prefer not to answer,Prefer not to answer,,Loneliness,,Prefer not to answer,9876,,,,,,,9876,Shelter,9876,2025-09-11 15:14:42.313387+00
Questionnaire/221,5ae10f83-2ab9-47c6-bf10-d78e75009edb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,e3ceec1b-562f-4b71-aa14-fe2dda02fbb4,,,Straight,,Jojo,43,43,91827,,1,43,1982-08-04,Man,He/him/his,,Harlem,harlem@gmail.com,Male,0928727,,,,,,0789635421,Kiambu,Mental health clinic,0023,2025-09-11 15:14:42.313387+00
Questionnaire/221,1e1f06ae-a629-40ba-8f08-2513156cfca7,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,e411eeb0-6718-4549-a34b-ef7497ddea81,Date of Birth Unknown,,Male,39,,39,,,,,,,,,,Innocent,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,307bdf82-74ba-4577-b8a0-a1a38628f866,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,e41858ba-c077-4651-8199-720cd1aa1e95,Date of Birth Unknown,,Straight,50,Client1,50,,02827,,,,,Man,He/him/his,,New,,Male,,,,,,,,Matuu,,9018,2025-09-11 15:14:42.313387+00
Questionnaire/221,c7e001a8-5413-4f7d-92f5-67d65b79a209,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,e4404bf1-802d-4791-afdc-fb94612bfcd8,,Test,Straight,,Smith,31,31,1231234,,1,31,1994-08-16,Woman,She/her/hers,,Jane,,Female,,,,,,,,qwwekj;e,,1223436,2025-09-11 15:14:42.313387+00
Questionnaire/221,f327ae5b-4c8a-4fe8-93dc-a66d9f75348d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,e446833e-f0d6-40ae-8dbd-afbf7171d371,Date of Birth Unknown,,Non-binary,69,Danre,69,,Zx3453,,,,,,,,Amaral,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,5c951cfe-04b4-42e4-bcd7-99017e486302,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,e4fd01e9-af7f-452e-b206-2f00cf0017f3,Date of Birth Unknown,,Non-binary,24,Elliot,24,,,,,,,,,,Missy,,Prefer not to answer,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,84ac5a3e-d145-47c3-8133-3275d07f2661,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,e73f3f15-f3c1-4407-bb3e-e41404a3fff0,Date of Birth Unknown,,Bisexual,39,Muli,39,,082726,,,,,Non-binary,They/them/theirs,,Troy,troy@gmail.com,Male,,,,,,,89466461,Dandora,Substance use clinic or program,00109,2025-09-11 15:14:42.313387+00
Questionnaire/221,04edab19-6899-4eb6-8486-34a8e0509963,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,e7f0b948-8888-4328-87f1-2a776256488d,Date of Birth Unknown,,Male,26,Sally ,26,,,,,,,,,,Mary ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,c91055fe-6b3f-4853-91f3-077628ebfcce,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,e8a5fa87-3253-4747-b41e-b334c2536bb1,Date of Birth Unknown,,Straight,34,Baker,34,,425553,,,,,Transgender man,She/her/hers,,James,,Male,,,,,,,,address sample,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,c956bca9-7836-4ab5-a913-a29082e62526,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,e8afb097-7cc5-4f9c-83c9-96157140da8b,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Malibu,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,673e3adb-ad32-4c31-8236-ecf9ab118497,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,e93a7d22-8107-41b1-a9c1-8ce3b3e1e6ac,Date of Birth Unknown,Patient,Bisexual,48,Zero,48,,278902,,,,,Transgender man,They/them/theirs,,Test,patientzero@outlook.com,Intersex,,,,,,,0763548496,Kilekeshwa,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,eb5aad09-44be-4c94-bb2a-92db8ddc33c4,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,e9f0549c-f6f1-40c7-8039-fadaba24aeef,Date of Birth Unknown,,Straight,32,26,32,,736548,,,,,Man,He/him/his,,James,,Female,,,,,,,,address,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,68fe0312-a4d7-446c-99df-e0d578f4232e,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,ea22f088-95c8-41f9-b607-3066f029ec64,Date of Birth Unknown,Xx,Female,55,Bdbdbdbb,55,,Hhrff,,,,,,,,Gggggf,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
